trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,trialEvents,selected,rsp,rt,rt_UNIX,receivedResponse,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,rt_perfnow,exp,subjectId,date
54,"[{'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 54, 'loaded': True, 'loadedTime': 91329.60000014305, 'positionName': 'LEFT', 'positionCoords': [334.52, 220], 'bid': 3.36}, {'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 54, 'loaded': True, 'loadedTime': 91332.40000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 3.31}]",91328.5,1669832210084,baked potato,mashed potato,3.36,3.31,-0.04999999999999982,,mashed potato,i,877.2999999523163,878,True,92709.5,1381.0,1669832211465,1381,877.9000000953674,HRV,HRV_0196,2022-11-30 18:23:13
55,"[{'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 55, 'loaded': True, 'loadedTime': 92713.20000004768, 'positionName': 'LEFT', 'positionCoords': [332.52, 219.5], 'bid': 2.07}, {'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 55, 'loaded': True, 'loadedTime': 92717.5, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 4.48}]",92710.5,1669832211466,Tribe humus pita,kiwi,2.07,4.48,2.4100000000000006,,kiwi,i,1239.4000000953674,1241,True,94464.90000009537,1754.4000000953674,1669832213221,1755,1240.2000000476837,HRV,HRV_0196,2022-11-30 18:23:13
56,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 56, 'loaded': True, 'loadedTime': 94467.90000009537, 'positionName': 'LEFT', 'positionCoords': [332.52, 219.5], 'bid': 6.7700000000000005}, {'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 56, 'loaded': True, 'loadedTime': 94471, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 5.67}]",94465.70000004768,1669832213222,rigatoni,raspberries,6.7700000000000005,5.67,-1.1000000000000005,,rigatoni,u,1012.2999999523163,1013,True,95984.40000009537,1518.7000000476837,1669832214740,1518,1013.2999999523163,HRV,HRV_0196,2022-11-30 18:23:13
57,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 57, 'loaded': True, 'loadedTime': 95986.10000014305, 'positionName': 'LEFT', 'positionCoords': [332.52, 219.5], 'bid': 5.17}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 57, 'loaded': True, 'loadedTime': 95989.29999995232, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 2.56}]",95984.70000004768,1669832214741,Grapes,cherry tomato,5.17,2.56,-2.61,,Grapes,u,677,677,True,97169.60000014305,1184.9000000953674,1669832215925,1184,677.5999999046326,HRV,HRV_0196,2022-11-30 18:23:13
58,"[{'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 58, 'loaded': True, 'loadedTime': 97173.90000009537, 'positionName': 'LEFT', 'positionCoords': [334.52, 220], 'bid': 6.37}, {'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 58, 'loaded': True, 'loadedTime': 97176.79999995232, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 8.040000000000001}]",97170.90000009537,1669832215927,roastedpotatoes,chicken nuggets2,6.37,8.040000000000001,1.6700000000000008,,chicken nuggets2,i,523,523,True,98209.5,1038.5999999046326,1669832216965,1038,523.7000000476837,HRV,HRV_0196,2022-11-30 18:23:13
59,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 59, 'loaded': True, 'loadedTime': 98214, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 1.62}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 59, 'loaded': True, 'loadedTime': 98217, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 2.56}]",98210.70000004768,1669832216966,bagel and cc,cherry tomato,1.62,2.56,0.94,,cherry tomato,i,715.2999999523163,717,True,99436.60000014305,1225.9000000953674,1669832218192,1226,716.0999999046326,HRV,HRV_0196,2022-11-30 18:23:13
60,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 60, 'loaded': True, 'loadedTime': 99438.29999995232, 'positionName': 'LEFT', 'positionCoords': [334.52, 220.5], 'bid': 7.42}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 60, 'loaded': True, 'loadedTime': 99440.29999995232, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 8.05}]",99437.10000014305,1669832218193,turkey sandwich,turkeysandwich,7.42,8.05,0.6300000000000008,,turkeysandwich,i,968.1999998092651,969,True,100923.29999995232,1486.1999998092651,1669832219679,1486,968.5999999046326,HRV,HRV_0196,2022-11-30 18:23:13
61,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 61, 'loaded': True, 'loadedTime': 100925, 'positionName': 'LEFT', 'positionCoords': [334.52, 220.5], 'bid': 3.43}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 61, 'loaded': True, 'loadedTime': 100928, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 3.39}]",100923.60000014305,1669832219679,cantaloupe,corn cob,3.43,3.39,-0.040000000000000036,,corn cob,i,778.1999998092651,779,True,102208.29999995232,1284.6999998092651,1669832220964,1285,778.3999998569489,HRV,HRV_0196,2022-11-30 18:23:13
62,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 62, 'loaded': True, 'loadedTime': 102212.5, 'positionName': 'LEFT', 'positionCoords': [332.52, 220], 'bid': 5.93}, {'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 62, 'loaded': True, 'loadedTime': 102214.60000014305, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 4.64}]",102209.5,1669832220965,yogurt no spoon,burrito,5.93,4.64,-1.29,,burrito,i,844.6000001430511,846,True,103559.60000014305,1350.1000001430511,1669832222315,1350,845.6000001430511,HRV,HRV_0196,2022-11-30 18:23:13
63,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 63, 'loaded': True, 'loadedTime': 103563.79999995232, 'positionName': 'LEFT', 'positionCoords': [334.52, 220.5], 'bid': 8.89}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 63, 'loaded': True, 'loadedTime': 103566.5, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 8.05}]",103560.79999995232,1669832222317,hotdog w must,turkeysandwich,8.89,8.05,-0.8399999999999999,,hotdog w must,u,901.3000001907349,902,True,104977.0,1416.2000000476837,1669832223733,1416,902.1000001430511,HRV,HRV_0196,2022-11-30 18:23:13
64,"[{'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 64, 'loaded': True, 'loadedTime': 104981.5, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 6.33}, {'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 64, 'loaded': True, 'loadedTime': 104983.60000014305, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 6.74}]",104978.29999995232,1669832223734,blackbeanswithrice,cheerios,6.33,6.74,0.41000000000000014,,blackbeanswithrice,u,939.8000001907349,941,True,106428.5,1450.2000000476837,1669832225184,1450,940.7000000476837,HRV,HRV_0196,2022-11-30 18:23:13
65,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 65, 'loaded': True, 'loadedTime': 106432.70000004768, 'positionName': 'LEFT', 'positionCoords': [333.52, 220.5], 'bid': 7.35}, {'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 65, 'loaded': True, 'loadedTime': 106436.10000014305, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 8}]",106429.60000014305,1669832225185,omelette,eggs,7.35,8.0,0.6500000000000004,,eggs,i,736.5999999046326,738,True,107680.10000014305,1250.5,1669832226436,1251,737.3999998569489,HRV,HRV_0196,2022-11-30 18:23:13
66,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 66, 'loaded': True, 'loadedTime': 107683.40000009537, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 7.58}, {'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 66, 'loaded': True, 'loadedTime': 107685.79999995232, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 6.23}]",107681.29999995232,1669832226437,fruitsalad,cherries,7.58,6.23,-1.3499999999999996,,fruitsalad,u,1044.9000000953674,1046,True,109232.60000014305,1551.3000001907349,1669832227988,1551,1045.6000001430511,HRV,HRV_0196,2022-11-30 18:23:13
67,"[{'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 67, 'loaded': True, 'loadedTime': 109236.5, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 5.49}, {'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 67, 'loaded': True, 'loadedTime': 109238.40000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 5.44}]",109235.20000004768,1669832227991,banana,edamame,5.49,5.44,-0.04999999999999982,,edamame,i,986.2999999523163,987,True,110733.70000004768,1498.5,1669832229489,1498,986.9000000953674,HRV,HRV_0196,2022-11-30 18:23:13
68,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 68, 'loaded': True, 'loadedTime': 110738, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 4.25}, {'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 68, 'loaded': True, 'loadedTime': 110742.40000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 7.42}]",110734.60000014305,1669832229490,froot loops w milk,turkey sandwich,4.25,7.42,3.17,,turkey sandwich,i,615.5,617,True,111854.70000004768,1120.0999999046326,1669832230610,1120,616.3999998569489,HRV,HRV_0196,2022-11-30 18:23:13
69,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 69, 'loaded': True, 'loadedTime': 111856.29999995232, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 7.58}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 69, 'loaded': True, 'loadedTime': 111859.10000014305, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 6.62}]",111855.10000014305,1669832230611,fruitsalad,grilled chicken strips,7.58,6.62,-0.96,,fruitsalad,u,998.7999999523163,999,True,113358.79999995232,1503.6999998092651,1669832232115,1504,999.0999999046326,HRV,HRV_0196,2022-11-30 18:23:13
70,"[{'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 70, 'loaded': True, 'loadedTime': 113364.40000009537, 'positionName': 'LEFT', 'positionCoords': [334.52, 220.5], 'bid': 8}, {'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 70, 'loaded': True, 'loadedTime': 113366.40000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 7.8}]",113360.10000014305,1669832232116,eggs,burger,8.0,7.8,-0.20000000000000018,,eggs,u,1157.5999999046326,1158,True,115023.20000004768,1663.0999999046326,1669832233779,1663,1158.0999999046326,HRV,HRV_0196,2022-11-30 18:23:13
71,"[{'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 71, 'loaded': True, 'loadedTime': 115028.10000014305, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 2.56}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 71, 'loaded': True, 'loadedTime': 115033.10000014305, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 2.75}]",115024.5,1669832233780,cherry tomato,seaweed,2.56,2.75,0.18999999999999995,,cherry tomato,u,860.7999999523163,862,True,116391.20000004768,1366.7000000476837,1669832235147,1367,861.2999999523163,HRV,HRV_0196,2022-11-30 18:23:13
72,"[{'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 72, 'loaded': True, 'loadedTime': 116393.10000014305, 'positionName': 'LEFT', 'positionCoords': [332.52, 219.5], 'bid': 4.1}, {'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 72, 'loaded': True, 'loadedTime': 116395.90000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 3.43}]",116391.70000004768,1669832235148,blueberries,cantaloupe,4.1,3.43,-0.6699999999999995,,blueberries,u,718.4000000953674,719,True,117624.20000004768,1232.5,1669832236380,1232,719.2999999523163,HRV,HRV_0196,2022-11-30 18:23:13
73,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 73, 'loaded': True, 'loadedTime': 117628.40000009537, 'positionName': 'LEFT', 'positionCoords': [333.52, 220.5], 'bid': 7.35}, {'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 73, 'loaded': True, 'loadedTime': 117630.40000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 8.89}]",117625.40000009537,1669832236381,omelette,hotdog w must,7.35,8.89,1.540000000000001,,hotdog w must,i,636.5999999046326,638,True,118775.20000004768,1149.7999999523163,1669832237531,1150,637.5,HRV,HRV_0196,2022-11-30 18:23:13
74,"[{'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 74, 'loaded': True, 'loadedTime': 118776.90000009537, 'positionName': 'LEFT', 'positionCoords': [332.52, 220], 'bid': 2.81}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 74, 'loaded': True, 'loadedTime': 118779.29999995232, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 6.69}]",118775.60000014305,1669832237531,hashbrowns,salad w chicken,2.81,6.69,3.8800000000000003,,hashbrowns,u,854.5,856,True,120145.40000009537,1369.7999999523163,1669832238901,1370,855.5,HRV,HRV_0196,2022-11-30 18:23:13
75,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 75, 'loaded': True, 'loadedTime': 120147.5, 'positionName': 'LEFT', 'positionCoords': [334.52, 220.5], 'bid': 8.89}, {'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 75, 'loaded': True, 'loadedTime': 120148.20000004768, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 9}]",120146.0,1669832238902,hotdog w must,chickenfingers,8.89,9.0,0.10999999999999943,,chickenfingers,i,579.6000001430511,580,True,121229.29999995232,1083.2999999523163,1669832239985,1083,580.1000001430511,HRV,HRV_0196,2022-11-30 18:23:13
