trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rsp,rt,rt_UNIX,receivedResponse,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,trialEvents,rt_perfnow,exp,subjectId,date
81,"[{'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 81, 'loaded': True, 'loadedTime': 387630.2999999523, 'positionName': 'LEFT', 'positionCoords': [410.36, 180.5], 'bid': 8.88}, {'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 81, 'loaded': True, 'loadedTime': 387633.7000000477, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 6.59}]",387619.90000009537,1669842475791,roastedpotatoes,blackbeanswithrice,8.88,6.59,-2.290000000000001,blackbeanswithrice,i,1462.5,1463,True,389590.10000014305,1970.2000000476837,1669842477761,1970,,1463.0,HRV,HRV_0299,2022-11-30 21:11:07
82,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 82, 'loaded': True, 'loadedTime': 389601.7999999523, 'positionName': 'LEFT', 'positionCoords': [408.36, 180], 'bid': 4.5}, {'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 82, 'loaded': True, 'loadedTime': 389606.5, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 0.94}]",389590.60000014305,1669842477761,Grapes,pear,4.5,0.94,-3.56,Grapes,u,1473,1474,True,391575.7000000477,1985.0999999046326,1669842479746,1985,,1473.5999999046326,HRV,HRV_0299,2022-11-30 21:11:07
83,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 83, 'loaded': True, 'loadedTime': 391578.60000014305, 'positionName': 'LEFT', 'positionCoords': [408.36, 180], 'bid': 6.91}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 83, 'loaded': True, 'loadedTime': 391581.90000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 181], 'bid': 5.89}]",391576.40000009537,1669842479747,rigatoni,ice cream sundae 002,6.91,5.89,-1.0200000000000005,rigatoni,u,1068.0999999046326,1070,True,393158.7999999523,1582.3999998569489,1669842481330,1583,,1069.7999999523163,HRV,HRV_0299,2022-11-30 21:11:07
84,"[{'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 84, 'loaded': True, 'loadedTime': 393162.10000014305, 'positionName': 'LEFT', 'positionCoords': [408.36, 180], 'bid': 7.5}, {'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 84, 'loaded': True, 'loadedTime': 393165.7999999523, 'positionName': 'RIGHT', 'positionCoords': [887.64, 181], 'bid': 1.5}]",393159.5,1669842481330,salad w chicken,eggs,7.5,1.5,-6.0,salad w chicken,u,1286.4000000953674,1287,True,394948.5,1789.0,1669842483119,1789,,1287.0,HRV,HRV_0299,2022-11-30 21:11:07
85,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 85, 'loaded': True, 'loadedTime': 394950.10000014305, 'positionName': 'LEFT', 'positionCoords': [410.36, 181], 'bid': 9.46}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 85, 'loaded': True, 'loadedTime': 394952.40000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180], 'bid': 7.5}]",394949.10000014305,1669842483120,burger,salad w chicken,9.46,7.5,-1.9600000000000009,salad w chicken,i,1439,1440,True,396896.5,1947.3999998569489,1669842485067,1947,,1439.6999998092651,HRV,HRV_0299,2022-11-30 21:11:07
86,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 86, 'loaded': True, 'loadedTime': 396899.2000000477, 'positionName': 'LEFT', 'positionCoords': [409.36, 180.5], 'bid': 10}, {'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 86, 'loaded': True, 'loadedTime': 396901.40000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180], 'bid': 7.95}]",396897.10000014305,1669842485068,steak,cherries,10.0,7.95,-2.05,steak,u,817.3999998569489,819,True,398225.40000009537,1328.2999999523163,1669842486396,1328,,818.7999999523163,HRV,HRV_0299,2022-11-30 21:11:07
87,"[{'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 87, 'loaded': True, 'loadedTime': 398228.2999999523, 'positionName': 'LEFT', 'positionCoords': [409.36, 180.5], 'bid': 0}, {'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 87, 'loaded': True, 'loadedTime': 398230.7000000477, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180.5], 'bid': 0.41}]",398226.40000009537,1669842486397,seaweed,popsicles,0.0,0.41,0.41,popsicles,i,821.0999999046326,822,True,399567.0,1340.5999999046326,1669842487738,1341,,821.8999998569489,HRV,HRV_0299,2022-11-30 21:11:07
88,"[{'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 88, 'loaded': True, 'loadedTime': 399568.7999999523, 'positionName': 'LEFT', 'positionCoords': [409.36, 180], 'bid': 7.95}, {'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 88, 'loaded': True, 'loadedTime': 399569.10000014305, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180], 'bid': 6.91}]",399567.60000014305,1669842487738,cherries,rigatoni,7.95,6.91,-1.04,rigatoni,i,1253.3999998569489,1256,True,401335.2000000477,1767.5999999046326,1669842489506,1768,,1255.3999998569489,HRV,HRV_0299,2022-11-30 21:11:07
89,"[{'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 89, 'loaded': True, 'loadedTime': 401342.7999999523, 'positionName': 'LEFT', 'positionCoords': [409.36, 180.5], 'bid': 6.59}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 89, 'loaded': True, 'loadedTime': 401343.40000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 180], 'bid': 6.75}]",401335.90000009537,1669842489507,blackbeanswithrice,corn cob,6.59,6.75,0.16000000000000014,blackbeanswithrice,u,1042.8999998569489,1043,True,402894.2999999523,1558.3999998569489,1669842491065,1558,,1043.5999999046326,HRV,HRV_0299,2022-11-30 21:11:07
90,"[{'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 90, 'loaded': True, 'loadedTime': 133881.40000009537, 'positionName': 'LEFT', 'positionCoords': [409.36, 275], 'bid': 0.15}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 90, 'loaded': True, 'loadedTime': 125663.10000014305, 'positionName': 'RIGHT', 'positionCoords': [887.64, 274.5], 'bid': 3.75}]",414867.60000014305,1669842503038,sushi w_condiments,Tribe humus pita,0.15,3.75,3.6,Tribe humus pita,i,2299.2999999523163,2301,True,417708.5,2840.899999856949,1669842505879,2841,"[{'event': 'fullscreenchange', 'details': 'fullscreenenter', 'performance time': 414890.2999999523, 'date time': 1669842503061}]",2301.0,HRV,HRV_0299,2022-11-30 21:11:07
91,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 91, 'loaded': True, 'loadedTime': 124790.20000004768, 'positionName': 'LEFT', 'positionCoords': [408.36, 274.5], 'bid': 4.5}, {'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 91, 'loaded': True, 'loadedTime': 135854.20000004768, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 3.47}]",417708.7999999523,1669842505880,Grapes,kiwi,4.5,3.47,-1.0299999999999998,kiwi,i,1268.9000000953674,1269,True,419486.0,1777.2000000476837,1669842507657,1777,,1269.6000001430511,HRV,HRV_0299,2022-11-30 21:11:07
92,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 92, 'loaded': True, 'loadedTime': 124074.79999995232, 'positionName': 'LEFT', 'positionCoords': [409.36, 275], 'bid': 8.14}, {'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 92, 'loaded': True, 'loadedTime': 129017.90000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 6.2}]",419486.2000000477,1669842507657,cocktailshrimp,orange slices,8.14,6.2,-1.9400000000000004,cocktailshrimp,u,1493.0999999046326,1494,True,421485.60000014305,1999.4000000953674,1669842509656,1999,,1493.7999999523163,HRV,HRV_0299,2022-11-30 21:11:07
93,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 93, 'loaded': True, 'loadedTime': 130837.60000014305, 'positionName': 'LEFT', 'positionCoords': [408.36, 274.5], 'bid': 3.64}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 93, 'loaded': True, 'loadedTime': 125666.5, 'positionName': 'RIGHT', 'positionCoords': [887.64, 274.5], 'bid': 3.75}]",421486.10000014305,1669842509657,mango,Tribe humus pita,3.64,3.75,0.10999999999999988,mango,u,1650,1651,True,423713.5,2227.399999856949,1669842511885,2228,,1650.6999998092651,HRV,HRV_0299,2022-11-30 21:11:07
94,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 94, 'loaded': True, 'loadedTime': 129818.90000009537, 'positionName': 'LEFT', 'positionCoords': [410.36, 275.5], 'bid': 9.46}, {'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 94, 'loaded': True, 'loadedTime': 135890.29999995232, 'positionName': 'RIGHT', 'positionCoords': [887.64, 274.5], 'bid': 9.56}]",423714.2000000477,1669842511886,burger,tacos,9.46,9.56,0.09999999999999964,tacos,i,1165.7000000476837,1166,True,425395.90000009537,1681.7000000476837,1669842513567,1681,,1166.7000000476837,HRV,HRV_0299,2022-11-30 21:11:07
95,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 95, 'loaded': True, 'loadedTime': 125068.5, 'positionName': 'LEFT', 'positionCoords': [410.36, 275.5], 'bid': 9.13}, {'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 95, 'loaded': True, 'loadedTime': 136622.40000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275.5], 'bid': 5.79}]",425396.2999999523,1669842513568,hotdog w must,chicken nuggets2,9.13,5.79,-3.3400000000000007,chicken nuggets2,i,1086,1087,True,427002.2000000477,1605.9000000953674,1669842515174,1606,,1087.1000001430511,HRV,HRV_0299,2022-11-30 21:11:07
96,"[{'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 96, 'loaded': True, 'loadedTime': 135044.79999995232, 'positionName': 'LEFT', 'positionCoords': [408.36, 274.5], 'bid': 7.5}, {'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 96, 'loaded': True, 'loadedTime': 125709.40000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275.5], 'bid': 7.48}]",427002.40000009537,1669842515174,salad w chicken,turkey sandwich,7.5,7.48,-0.019999999999999574,salad w chicken,u,1277.8999998569489,1279,True,428825.60000014305,1823.2000000476837,1669842516997,1823,,1279.2000000476837,HRV,HRV_0299,2022-11-30 21:11:07
97,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 97, 'loaded': True, 'loadedTime': 132153.10000014305, 'positionName': 'LEFT', 'positionCoords': [409.36, 274.5], 'bid': 8.18}, {'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 97, 'loaded': True, 'loadedTime': 134743.79999995232, 'positionName': 'RIGHT', 'positionCoords': [887.64, 274.5], 'bid': 7.95}]",428825.90000009537,1669842516997,rigatoni and sauce,cherries,8.18,7.95,-0.22999999999999954,rigatoni and sauce,u,1406.3999998569489,1407,True,430770.2999999523,1944.3999998569489,1669842518942,1945,,1406.8999998569489,HRV,HRV_0299,2022-11-30 21:11:07
98,"[{'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 98, 'loaded': True, 'loadedTime': 133885.10000014305, 'positionName': 'LEFT', 'positionCoords': [409.36, 275], 'bid': 0.15}, {'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 98, 'loaded': True, 'loadedTime': 135735, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 0.41}]",430770.60000014305,1669842518942,sushi w_condiments,popsicles,0.15,0.41,0.26,popsicles,i,788.2999999523163,789,True,432067.7999999523,1297.1999998092651,1669842520239,1297,,788.8999998569489,HRV,HRV_0299,2022-11-30 21:11:07
99,"[{'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 99, 'loaded': True, 'loadedTime': 133306.5, 'positionName': 'LEFT', 'positionCoords': [409.36, 275], 'bid': 3.69}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 99, 'loaded': True, 'loadedTime': 123898.90000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 0.1}]",432068.2000000477,1669842520239,granola w milk,olives,3.69,0.1,-3.59,granola w milk,u,1148.4000000953674,1152,True,433736.0,1667.7999999523163,1669842521907,1668,,1151.5999999046326,HRV,HRV_0299,2022-11-30 21:11:07
100,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 100, 'loaded': True, 'loadedTime': 136511.40000009537, 'positionName': 'LEFT', 'positionCoords': [409.36, 275.5], 'bid': 5.79}, {'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 100, 'loaded': True, 'loadedTime': 124791.20000004768, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275.5], 'bid': 6.51}]",433736.2999999523,1669842521908,chicken nuggets2,omelette,5.79,6.51,0.7199999999999998,chicken nuggets2,u,1498.5,1499,True,435745.10000014305,2008.8000001907349,1669842523916,2008,,1499.0,HRV,HRV_0299,2022-11-30 21:11:07
101,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 101, 'loaded': True, 'loadedTime': 129219.10000014305, 'positionName': 'LEFT', 'positionCoords': [409.36, 275], 'bid': 8.18}, {'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 101, 'loaded': True, 'loadedTime': 127345.79999995232, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 6.22}]",435745.2999999523,1669842523917,chickenfingers,bagel and cc,8.18,6.22,-1.96,chickenfingers,u,1197.4000000953674,1206,True,437462.60000014305,1717.3000001907349,1669842525634,1717,,1206.0,HRV,HRV_0299,2022-11-30 21:11:07
102,"[{'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 102, 'loaded': True, 'loadedTime': 133880.10000014305, 'positionName': 'LEFT', 'positionCoords': [409.36, 275], 'bid': 0.15}, {'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 102, 'loaded': True, 'loadedTime': 123775, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275.5], 'bid': 0.27}]",437463.0,1669842525634,sushi w_condiments,salmon,0.15,0.27,0.12000000000000002,salmon,i,1073.5,1074,True,439055.5,1592.5,1669842527227,1593,,1074.0,HRV,HRV_0299,2022-11-30 21:11:07
103,"[{'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 103, 'loaded': True, 'loadedTime': 135031.10000014305, 'positionName': 'LEFT', 'positionCoords': [410.36, 275], 'bid': 8.88}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 103, 'loaded': True, 'loadedTime': 127347.60000014305, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 4.37}]",439055.90000009537,1669842527227,roastedpotatoes,cherry tomato,8.88,4.37,-4.510000000000001,roastedpotatoes,u,1148.7000000476837,1150,True,440709.7999999523,1653.8999998569489,1669842528881,1654,,1149.5999999046326,HRV,HRV_0299,2022-11-30 21:11:07
104,"[{'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 104, 'loaded': True, 'loadedTime': 136251.5, 'positionName': 'LEFT', 'positionCoords': [409.36, 275], 'bid': 0}, {'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 104, 'loaded': True, 'loadedTime': 129020.79999995232, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275], 'bid': 6.2}]",440710.10000014305,1669842528881,seaweed,orange slices,0.0,6.2,6.2,orange slices,i,876.5,877,True,442098.60000014305,1388.5,1669842530270,1389,,877.0999999046326,HRV,HRV_0299,2022-11-30 21:11:07
105,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 105, 'loaded': True, 'loadedTime': 124750.70000004768, 'positionName': 'LEFT', 'positionCoords': [408.36, 274.5], 'bid': 4.5}, {'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 105, 'loaded': True, 'loadedTime': 123421.5, 'positionName': 'RIGHT', 'positionCoords': [887.64, 274.5], 'bid': 4.1}]",442098.7999999523,1669842530270,Grapes,raisin bran w milk,4.5,4.1,-0.40000000000000036,raisin bran w milk,i,1705.1000001430511,1720,True,444334.90000009537,2236.100000143051,1669842532506,2236,,1720.2000000476837,HRV,HRV_0299,2022-11-30 21:11:07
106,"[{'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 106, 'loaded': True, 'loadedTime': 136239.90000009537, 'positionName': 'LEFT', 'positionCoords': [409.36, 275], 'bid': 0}, {'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 106, 'loaded': True, 'loadedTime': 135807.40000009537, 'positionName': 'RIGHT', 'positionCoords': [887.64, 274.5], 'bid': 0.09}]",444335.10000014305,1669842532506,seaweed,lox,0.0,0.09,0.09,lox,i,1914.8999998569489,1916,True,446759.10000014305,2424.0,1669842534930,2424,,1915.5,HRV,HRV_0299,2022-11-30 21:11:07
107,"[{'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 107, 'loaded': True, 'loadedTime': 125665.70000004768, 'positionName': 'LEFT', 'positionCoords': [408.36, 274.5], 'bid': 3.75}, {'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 107, 'loaded': True, 'loadedTime': 135040.79999995232, 'positionName': 'RIGHT', 'positionCoords': [887.64, 275.5], 'bid': 1.87}]",446759.2999999523,1669842534931,Tribe humus pita,eggsalad,3.75,1.87,-1.88,Tribe humus pita,u,1957,1957,True,449223.7999999523,2464.5,1669842537395,2464,,1957.7000000476837,HRV,HRV_0299,2022-11-30 21:11:07
